perm,run,tag,regime_id,cycle,phase,null_beta1_birth_area,n_edges,n_nodes
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.35594522395604933,20857,7494
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3563331454754795,20857,7494
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.35274122572155486,20857,7494
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.35222599434372553,20857,7494
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3553192949840438,20857,7494
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.353960112385994,20857,7494
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.35425639670152775,20857,7494
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3560252234772477,20857,7494
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3541266853212977,20857,7494
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.35549634376664896,20857,7494
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3546814284762404,20857,7494
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3571841696055947,20857,7494
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.352741102276647,20857,7494
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3535045417085816,20857,7494
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3550469181251148,20857,7494
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,6,hot,0.3592539643246557,20857,7494
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4111605127733855,22121,6318
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4112341384326297,22121,6318
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.41179107760618133,22121,6318
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4093517644624468,22121,6318
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40877652660667546,22121,6318
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4100713951845505,22121,6318
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4092787933715517,22121,6318
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40946690404634156,22121,6318
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4079222365635764,22121,6318
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40977947825735683,22121,6318
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4085556944568659,22121,6318
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4080984270561102,22121,6318
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.409058659067136,22121,6318
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4078137788029298,22121,6318
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.41022989942081955,22121,6318
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4113282684594266,22121,6318
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40856046878275115,22121,6318
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4109533725925938,22121,6318
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40904412165923165,22121,6318
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.41029832698472934,22121,6318
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4104690333278899,22121,6318
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4083571065500522,22121,6318
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.41007336438303665,22121,6318
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.40882128186202876,22121,6318
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,cold,0.4098145026669802,22121,6318
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3493157719865942,20360,7519
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34687858738780386,20360,7519
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34758910686081895,20360,7519
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3490615008282292,20360,7519
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3496040872144535,20360,7519
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34710668746870066,20360,7519
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3490953522862976,20360,7519
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34872534573750913,20360,7519
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34905451866404713,20360,7519
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34925266766824603,20360,7519
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34828734735544514,20360,7519
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3518352257405909,20360,7519
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3479480382526291,20360,7519
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3481616443237413,20360,7519
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34747255287183637,20360,7519
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3498382786316884,20360,7519
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34790019838976843,20360,7519
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3486685253669247,20360,7519
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3471998632458877,20360,7519
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3486033504757502,20360,7519
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3495855724411572,20360,7519
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34972928464116493,20360,7519
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.34716076312646865,20360,7519
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3480176913594514,20360,7519
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,7,hot,0.3491721079394429,20360,7519
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4126171875,22400,6378
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4102767857142857,22400,6378
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.40977678571428566,22400,6378
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.41131473214285713,22400,6378
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.41041629464285706,22400,6378
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.41149218750000005,22400,6378
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.40903459821428567,22400,6378
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4095915178571428,22400,6378
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4091852678571429,22400,6378
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4119040178571428,22400,6378
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4099296875,22400,6378
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4103872767857143,22400,6378
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4117321428571428,22400,6378
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4116651785714286,22400,6378
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4119419642857142,22400,6378
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.40993526785714285,22400,6378
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.40999776785714287,22400,6378
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4119441964285714,22400,6378
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.40923772321428564,22400,6378
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4125926339285715,22400,6378
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4110167410714285,22400,6378
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4101227678571428,22400,6378
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4074765625,22400,6378
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4115736607142857,22400,6378
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,cold,0.4132723214285714,22400,6378
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.34901836585267026,20464,7486
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3548201774692355,20464,7486
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3495650680237322,20464,7486
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.34990623619953937,20464,7486
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.350528932143025,20464,7486
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3509553464377852,20464,7486
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3531646203472909,20464,7486
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.35042266069956296,20464,7486
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.35452689242887314,20464,7486
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.35040819998402406,20464,7486
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.350437392685464,20464,7486
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3522157982222864,20464,7486
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3512045758148351,20464,7486
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3525166070211382,20464,7486
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3524881836276289,20464,7486
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3521437842565429,20464,7486
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.351525759244426,20464,7486
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3559701247747283,20464,7486
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.35075983134884736,20464,7486
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.35116791892771465,20464,7486
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3513363791130649,20464,7486
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3485149709169184,20464,7486
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3527787645630891,20464,7486
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3526366323501549,20464,7486
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,8,hot,0.3517440521956376,20464,7486
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40998347270553664,22145,6348
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4088556002199566,22145,6348
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.404943297842825,22145,6348
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4058279529478596,22145,6348
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40808170635189744,22145,6348
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4090024112491748,22145,6348
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4069369482585563,22145,6348
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40950938123257385,22145,6348
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40997984288471934,22145,6348
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4077911593848502,22145,6348
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40781593823541207,22145,6348
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40768289436113675,22145,6348
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4067098254625031,22145,6348
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4080813878622299,22145,6348
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4094848061955276,22145,6348
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40674366754286734,22145,6348
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4083217507762633,22145,6348
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40899488212983426,22145,6348
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4074627620908316,22145,6348
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4080238149758868,22145,6348
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4076083976416484,22145,6348
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4089699480108466,22145,6348
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40795964098937587,22145,6348
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.40808386061930946,22145,6348
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,cold,0.4104115200127715,22145,6348
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.356300631495119,21077,7611
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35389151925824114,21077,7611
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3537586920057629,21077,7611
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35421645493994536,21077,7611
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3551655774053037,21077,7611
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35352884238530763,21077,7611
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35322765395396505,21077,7611
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3553517931518494,21077,7611
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35615546947173127,21077,7611
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3534480383910071,21077,7611
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3565258876035847,21077,7611
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3558355699691162,21077,7611
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3532142970771347,21077,7611
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3537990736662878,21077,7611
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3543626223332881,21077,7611
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35343239960015177,21077,7611
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35406487019628896,21077,7611
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35467190110550717,21077,7611
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3549438347176912,21077,7611
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.355205630050498,21077,7611
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3543484471487889,21077,7611
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3547611661519301,21077,7611
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3548797508440463,21077,7611
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.35492224583493925,21077,7611
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,hot,0.3552971955615748,21077,7611
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4074612559436782,21676,6206
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4073978310632156,21676,6206
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4069549129972022,21676,6206
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4078174710908681,21676,6206
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4056415021462927,21676,6206
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40643022689824215,21676,6206
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40937571847990173,21676,6206
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40650528873791725,21676,6206
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40762828963021025,21676,6206
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40799388216230925,21676,6206
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4083077598936523,21676,6206
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.41014436852934244,21676,6206
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40723974408062835,21676,6206
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40689153922772703,21676,6206
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4070897685733103,21676,6206
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40832155963087324,21676,6206
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4087043019072221,21676,6206
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4077252760245823,21676,6206
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4050419574809989,21676,6206
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40782646642461634,21676,6206
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40776817832936996,21676,6206
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.4090121797613686,21676,6206
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40856818329771194,21676,6206
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.40770913672255316,21676,6206
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,cold,0.408811692836643,21676,6206
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35801856187008674,21513,7631
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35813010666552336,21513,7631
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3599406410353597,21513,7631
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.359149824053722,21513,7631
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.36043395212069607,21513,7631
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3587214098837911,21513,7631
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.36021869863562206,21513,7631
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3614230531143119,21513,7631
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35617698963042665,21513,7631
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35877386309392334,21513,7631
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3583470843377726,21513,7631
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3611291666910833,21513,7631
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35957520228754053,21513,7631
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35895154116189204,21513,7631
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35784564372485256,21513,7631
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35986597096835904,21513,7631
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.36130674634115056,21513,7631
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3583703593475004,21513,7631
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3586216903252415,21513,7631
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3608642107420714,21513,7631
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.36123584375986895,21513,7631
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35797111842364404,21513,7631
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35561686102871726,21513,7631
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.35887867889900216,21513,7631
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,hot,0.3552088306951334,21513,7631
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4101777420495439,22061,6298
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4093302040176998,22061,6298
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4073456116522567,22061,6298
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4093720240387879,22061,6298
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4114390422826306,22061,6298
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.40721970892619797,22061,6298
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.4123289669143164,22061,6298
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,cold,0.40986830371695215,22061,6298
