predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
force-loop activation,515,0.06157879627063173,0.28660385956081846
force-loop activation,516,0.015274200329387814,0.28660385956081846
force-loop activation,517,0.013592291446027112,0.28660385956081846
force-loop activation,518,0.007831104013176384,0.28660385956081846
force-loop activation,519,0.015274200329387814,0.28660385956081846
force-loop activation,520,0.007831104013176384,0.28660385956081846
force-loop activation,521,0.023415388585518383,0.28660385956081846
force-loop activation,522,0.015274200329387814,0.28660385956081846
force-loop activation,523,0.020572439129069277,0.28660385956081846
force-loop activation,524,0.010152552384464518,0.28660385956081846
force-loop activation,525,0.010152552384464518,0.28660385956081846
force-loop activation,526,0.033279796341563056,0.28660385956081846
force-loop activation,527,0.004022728256667894,0.28660385956081846
force-loop activation,528,0.02490525162869136,0.28660385956081846
force-loop activation,529,0.002011364128333947,0.28660385956081846
force-loop activation,530,0.033279796341563056,0.28660385956081846
force-loop activation,531,0.013592291446027112,0.28660385956081846
force-loop activation,532,0.010152552384464518,0.28660385956081846
force-loop activation,533,0.0,0.28660385956081846
force-loop activation,534,0.030026899573614655,0.28660385956081846
force-loop activation,535,0.041052347902747734,0.28660385956081846
force-loop activation,536,0.010152552384464518,0.28660385956081846
force-loop activation,537,0.013960928140973007,0.28660385956081846
force-loop activation,538,0.011270843074738978,0.28660385956081846
force-loop activation,539,0.026031681523491973,0.28660385956081846
force-loop activation,540,0.004022728256667894,0.28660385956081846
force-loop activation,541,0.013592291446027112,0.28660385956081846
force-loop activation,542,0.020725303519284356,0.28660385956081846
force-loop activation,543,0.04286485687968132,0.28660385956081846
force-loop activation,544,0.004022728256667894,0.28660385956081846
force-loop activation,545,0.0,0.28660385956081846
force-loop activation,546,0.021733479702157683,0.28660385956081846
force-loop activation,547,0.025694087073992573,0.28660385956081846
force-loop activation,548,0.031482784713388515,0.28660385956081846
force-loop activation,549,0.010152552384464518,0.28660385956081846
force-loop activation,550,0.011270843074738978,0.28660385956081846
force-loop activation,551,0.020725303519284356,0.28660385956081846
force-loop activation,552,0.010152552384464518,0.28660385956081846
force-loop activation,553,0.020725303519284356,0.28660385956081846
force-loop activation,554,0.02490525162869136,0.28660385956081846
force-loop activation,555,0.005819739884842436,0.28660385956081846
force-loop activation,556,0.007831104013176384,0.28660385956081846
force-loop activation,557,0.029840057280000463,0.28660385956081846
force-loop activation,558,0.013592291446027112,0.28660385956081846
force-loop activation,559,0.004022728256667894,0.28660385956081846
force-loop activation,560,0.010152552384464518,0.28660385956081846
force-loop activation,561,0.007831104013176384,0.28660385956081846
force-loop activation,562,0.005819739884842436,0.28660385956081846
force-loop activation,563,0.015603655574361058,0.28660385956081846
force-loop activation,564,0.0571859843238579,0.28660385956081846
force-loop activation,565,0.06888040827952557,0.28660385956081846
force-loop activation,566,0.0063441766279560274,0.28660385956081846
force-loop activation,567,0.015603655574361058,0.28660385956081846
force-loop activation,568,0.010152552384464518,0.28660385956081846
force-loop activation,569,0.007831104013176384,0.28660385956081846
force-loop activation,570,0.0063441766279560274,0.28660385956081846
force-loop activation,571,0.05612769308073519,0.28660385956081846
force-loop activation,572,0.01728556445772176,0.28660385956081846
force-loop activation,573,0.0063441766279560274,0.28660385956081846
force-loop activation,574,0.031318540240275944,0.28660385956081846
force-loop activation,575,0.021733479702157683,0.28660385956081846
force-loop activation,576,0.010152552384464518,0.28660385956081846
force-loop activation,577,0.010152552384464518,0.28660385956081846
force-loop activation,578,0.015603655574361058,0.28660385956081846
force-loop activation,579,0.015603655574361058,0.28660385956081846
force-loop activation,580,0.005819739884842436,0.28660385956081846
force-loop activation,581,0.014485364884086598,0.28660385956081846
force-loop activation,582,0.005819739884842436,0.28660385956081846
force-loop activation,583,0.005819739884842436,0.28660385956081846
force-loop activation,584,0.027705451202326523,0.28660385956081846
force-loop activation,585,0.008355540756289975,0.28660385956081846
force-loop activation,586,0.01728556445772176,0.28660385956081846
force-loop activation,587,0.008355540756289975,0.28660385956081846
force-loop activation,588,0.05337986473410546,0.28660385956081846
force-loop activation,589,0.029840057280000463,0.28660385956081846
force-loop activation,590,0.00814118825613057,0.28660385956081846
force-loop activation,591,0.004022728256667894,0.28660385956081846
force-loop activation,592,0.030026899573614655,0.28660385956081846
force-loop activation,593,0.013592291446027112,0.28660385956081846
force-loop activation,594,0.01347718870121327,0.28660385956081846
force-loop activation,595,0.020572439129069277,0.28660385956081846
force-loop activation,596,0.018713939390950406,0.28660385956081846
force-loop activation,597,0.027705451202326523,0.28660385956081846
force-loop activation,598,0.013960928140973007,0.28660385956081846
force-loop activation,599,0.03644018818519924,0.28660385956081846
force-loop activation,600,0.011270843074738978,0.28660385956081846
force-loop activation,601,0.005819739884842436,0.28660385956081846
force-loop activation,602,0.0063441766279560274,0.28660385956081846
force-loop activation,603,0.007831104013176384,0.28660385956081846
force-loop activation,604,0.010152552384464518,0.28660385956081846
force-loop activation,605,0.020572439129069277,0.28660385956081846
force-loop activation,606,0.018713939390950406,0.28660385956081846
force-loop activation,607,0.021733479702157683,0.28660385956081846
force-loop activation,608,0.01728556445772176,0.28660385956081846
force-loop activation,609,0.020572439129069277,0.28660385956081846
force-loop activation,610,0.004022728256667894,0.28660385956081846
force-loop activation,611,0.015603655574361058,0.28660385956081846
force-loop activation,612,0.005819739884842436,0.28660385956081846
force-loop activation,613,0.004022728256667894,0.28660385956081846
force-loop activation,614,0.011270843074738978,0.28660385956081846
force-loop activation,615,0.01728556445772176,0.28660385956081846
force-loop activation,616,0.005819739884842436,0.28660385956081846
force-loop activation,617,0.017925103945649192,0.28660385956081846
force-loop activation,618,0.0063441766279560274,0.28660385956081846
force-loop activation,619,0.002011364128333947,0.28660385956081846
force-loop activation,620,0.013960928140973007,0.28660385956081846
force-loop activation,621,0.010152552384464518,0.28660385956081846
force-loop activation,622,0.017925103945649192,0.28660385956081846
force-loop activation,623,0.014485364884086598,0.28660385956081846
force-loop activation,624,0.047381576014964975,0.28660385956081846
force-loop activation,625,0.02490525162869136,0.28660385956081846
force-loop activation,626,0.021733479702157683,0.28660385956081846
force-loop activation,627,0.005819739884842436,0.28660385956081846
force-loop activation,628,0.02685512764708098,0.28660385956081846
force-loop activation,629,0.036451568268096736,0.28660385956081846
force-loop activation,630,0.0063441766279560274,0.28660385956081846
force-loop activation,631,0.01728556445772176,0.28660385956081846
force-loop activation,632,0.040784380767718814,0.28660385956081846
force-loop activation,633,0.007831104013176384,0.28660385956081846
force-loop activation,634,0.02490525162869136,0.28660385956081846
force-loop activation,635,0.0525852046892069,0.28660385956081846
force-loop activation,636,0.0063441766279560274,0.28660385956081846
force-loop activation,637,0.05899849330079149,0.28660385956081846
force-loop activation,638,0.023415388585518383,0.28660385956081846
force-loop activation,639,0.010152552384464518,0.28660385956081846
force-loop activation,640,0.05871502881700353,0.28660385956081846
force-loop activation,641,0.02685512764708098,0.28660385956081846
force-loop activation,642,0.010152552384464518,0.28660385956081846
force-loop activation,643,0.021733479702157683,0.28660385956081846
force-loop activation,644,0.038451552313533185,0.28660385956081846
force-loop activation,645,0.051368500605771514,0.28660385956081846
force-loop activation,646,0.013960928140973007,0.28660385956081846
force-loop activation,647,0.018713939390950406,0.28660385956081846
force-loop activation,648,0.036451568268096736,0.28660385956081846
force-loop activation,649,0.011270843074738978,0.28660385956081846
force-loop activation,650,0.03644018818519924,0.28660385956081846
force-loop activation,651,0.013592291446027112,0.28660385956081846
force-loop activation,652,0.02947142058505457,0.28660385956081846
force-loop activation,653,0.022893887500357413,0.28660385956081846
force-loop activation,654,0.0505796651604703,0.28660385956081846
force-loop activation,655,0.002011364128333947,0.28660385956081846
force-loop activation,656,0.01347718870121327,0.28660385956081846
force-loop activation,657,0.0526715213553303,0.28660385956081846
force-loop activation,658,0.01728556445772176,0.28660385956081846
force-loop activation,659,0.010152552384464518,0.28660385956081846
force-loop activation,660,0.002011364128333947,0.28660385956081846
force-loop activation,661,0.053154143530713197,0.28660385956081846
force-loop activation,662,0.010152552384464518,0.28660385956081846
force-loop activation,663,0.015274200329387814,0.28660385956081846
force-loop activation,664,0.03383527533012314,0.28660385956081846
force-loop activation,665,0.07858703151682805,0.28660385956081846
force-loop activation,666,0.014485364884086598,0.28660385956081846
force-loop activation,667,0.010152552384464518,0.28660385956081846
force-loop activation,668,0.03761260884118514,0.28660385956081846
force-loop activation,669,0.025058116018906434,0.28660385956081846
force-loop activation,670,0.015274200329387814,0.28660385956081846
force-loop activation,671,0.03761260884118514,0.28660385956081846
force-loop activation,672,0.036451568268096736,0.28660385956081846
force-loop activation,673,0.020725303519284356,0.28660385956081846
force-loop activation,674,0.025694087073992573,0.28660385956081846
